pose_file,t0_idx,t1_idx,timestamp_idx,sr,cam_traj_len,description_text
uniandes_basketball_001_13/part0000.npy,164,165,165,5.016523496474049,253,C catches the basketball with her right hand.
uniandes_basketball_001_13/part0000.npy,165,166,166,5.016523496474049,253,C bounces the basketball with her right hand.
uniandes_basketball_001_13/part0000.npy,168,169,169,5.016523496474049,253,C catches the basketball with her left hand.
uniandes_basketball_001_13/part0000.npy,170,171,170,5.016523496474049,253,C bounces the basketball with her left hand.
uniandes_basketball_001_13/part0000.npy,171,172,172,5.016523496474049,253,C runs towards the hoop.
uniandes_basketball_001_13/part0000.npy,172,173,173,5.016523496474049,253,C catches the basketball with her left hand.
uniandes_basketball_001_13/part0000.npy,175,176,175,5.016523496474049,253,C bounces the basketball with her left hand.
uniandes_basketball_001_13/part0000.npy,176,177,177,5.016523496474049,253,C catches the basketball with her left hand.
uniandes_basketball_001_13/part0000.npy,177,178,178,5.016523496474049,253,C holds the basketball with both hands.
uniandes_basketball_001_13/part0000.npy,181,182,182,5.016523496474049,253,C shoots a layup shot into the hoop with her right hand.
uniandes_basketball_001_13/part0000.npy,187,188,188,5.016523496474049,253,C runs towards the free throw line extension.
uniandes_basketball_001_13/part0000.npy,188,189,189,5.016523496474049,253,C catches the basketball with both hands.
uniandes_basketball_001_13/part0000.npy,191,192,192,5.016523496474049,253,C bounces the basketball with her left hand.
uniandes_basketball_001_13/part0000.npy,193,194,194,5.016523496474049,253,C catches the basketball with her left hand.
uniandes_basketball_001_13/part0000.npy,195,196,196,5.016523496474049,253,C bounces the basketball with her left hand.
uniandes_basketball_001_13/part0000.npy,197,198,197,5.016523496474049,253,C runs towards the hoop.
uniandes_basketball_001_13/part0000.npy,197,198,198,5.016523496474049,253,C catches the basketball with her left hand.
uniandes_basketball_001_13/part0000.npy,200,201,201,5.016523496474049,253,C bounces the basketball with her left hand.
uniandes_basketball_001_13/part0000.npy,202,203,202,5.016523496474049,253,C catches the basketball with her left hand.
uniandes_basketball_001_13/part0000.npy,203,204,203,5.016523496474049,253,C holds the basketball with both hands.
uniandes_basketball_001_13/part0000.npy,207,208,208,5.016523496474049,253,C shoots a layup shot into the hoop with her right hand.
uniandes_basketball_001_13/part0000.npy,213,214,213,5.016523496474049,253,C runs towards the free throw line extension.
uniandes_basketball_001_13/part0000.npy,214,215,214,5.016523496474049,253,C catches the basketball with both hands.
uniandes_basketball_001_13/part0000.npy,217,218,217,5.016523496474049,253,C bounces the basketball with her left hand.
uniandes_basketball_001_13/part0000.npy,219,220,219,5.016523496474049,253,C catches the basketball with her left hand.
uniandes_basketball_001_13/part0000.npy,220,221,221,5.016523496474049,253,C bounces the basketball with her left hand.
uniandes_basketball_001_13/part0000.npy,222,223,222,5.016523496474049,253,C runs towards the hoop.
uniandes_basketball_001_13/part0000.npy,223,224,223,5.016523496474049,253,C catches the basketball with her left hand.
uniandes_basketball_001_13/part0000.npy,225,226,225,5.016523496474049,253,C bounces the basketball with her left hand.
uniandes_basketball_001_13/part0000.npy,227,228,228,5.016523496474049,253,C catches the basketball with her left hand.
uniandes_basketball_001_13/part0000.npy,228,229,229,5.016523496474049,253,C holds the basketball with both hands.
uniandes_basketball_001_13/part0000.npy,232,233,233,5.016523496474049,253,C shoots a layup shot into the hoop with her right hand.
uniandes_basketball_001_13/part0000.npy,237,238,238,5.016523496474049,253,C walks towards the free throw line extension.
uniandes_basketball_001_13/part0000.npy,239,240,240,5.016523496474049,253,The basketball bounces on the floor.
uniandes_basketball_001_13/part0000.npy,241,242,241,5.016523496474049,253,C catches the basketball with both hands.
nus_cpr_25_2/part0000.npy,0,14,0,5.0131787296424815,317,C interlaces the finger of his hands.
nus_cpr_25_2/part0000.npy,9,36,22,5.0131787296424815,317,C interlaces the finger of his hands.
nus_cpr_25_2/part0001.npy,221,247,234,5.005714314318368,292,C removes both hands from CPR mannequin's chest.
nus_cpr_25_2/part0000.npy,0,16,7,5.0131787296424815,317,C adjusts his camera glasses with both hands.
nus_cpr_25_2/part0000.npy,12,31,21,5.0131787296424815,317,C interlaces the fingers of his hands.
cmu_soccer09_1/part0000.npy,209,212,210,5.010309252524179,324,The man X kicks the football with his right foot.
cmu_soccer09_1/part0000.npy,224,227,226,5.010309252524179,324,The man Y kicks the football with his right foot.
cmu_soccer09_1/part0000.npy,319,322,321,5.010309252524179,324,The man Y kick the football to C with his right foot.
cmu_soccer09_1/part0001.npy,0,2,1,5.008605851979345,291,C stops the football with his left foot.
cmu_soccer09_1/part0001.npy,2,5,4,5.008605851979345,291,C kicks the football to the man Y with his right foot.
cmu_soccer09_1/part0001.npy,8,11,10,5.008605851979345,291,The man Y stops the football with his left foot.
cmu_soccer09_1/part0001.npy,11,14,12,5.008605851979345,291,The man Y kicks the football from his left foot to his right foot.
cmu_soccer09_1/part0001.npy,13,16,14,5.008605851979345,291,The man Y kicks the football to C with his right foot.
cmu_soccer09_1/part0001.npy,17,20,19,5.008605851979345,291,C kicks the football forward with his right foot.
cmu_soccer09_1/part0001.npy,21,25,23,5.008605851979345,291,C kicks the football to the man Y with his right foot.
cmu_soccer09_1/part0001.npy,24,27,26,5.008605851979345,291,The man Y stops the football with his right foot.
cmu_soccer09_1/part0001.npy,27,30,29,5.008605851979345,291,The man Y kicks the football to C with his right foot.
cmu_soccer09_1/part0001.npy,33,36,35,5.008605851979345,291,C kicks the football forward with his left foot.
cmu_soccer09_1/part0001.npy,40,43,41,5.008605851979345,291,C kicks the football to the man Y with his right foot.
cmu_soccer09_1/part0001.npy,43,46,45,5.008605851979345,291,The man Y stops the football with his left foot.
cmu_soccer09_1/part0001.npy,45,49,47,5.008605851979345,291,The man Y kicks the football to C with his right foot.
cmu_soccer09_1/part0001.npy,54,57,55,5.008605851979345,291,C kicks the football forward with his left foot.
cmu_soccer09_1/part0001.npy,57,60,59,5.008605851979345,291,C kicks the football to the man Y with his right foot.
cmu_soccer09_1/part0001.npy,60,63,62,5.008605851979345,291,The man Y stops the football with his right foot.
cmu_soccer09_1/part0001.npy,64,67,66,5.008605851979345,291,The man Y kicks the football to C with his right foot.
cmu_soccer09_1/part0001.npy,69,73,71,5.008605851979345,291,C kicks the football with his left foot to his right foot.
cmu_soccer09_1/part0001.npy,74,77,75,5.008605851979345,291,C kicks the football to the man Y with his right foot.
cmu_soccer09_1/part0001.npy,81,84,83,5.008605851979345,291,The man Y stops the football with his left foot.
cmu_soccer09_1/part0001.npy,94,98,96,5.008605851979345,291,The man Y kicks the football to C with his right foot.
cmu_soccer09_1/part0001.npy,100,103,101,5.008605851979345,291,C kicks the football with his left foot to his right foot.
cmu_soccer09_1/part0001.npy,103,106,104,5.008605851979345,291,C kicks the football to the man Y with his right foot.
cmu_soccer09_1/part0001.npy,107,110,108,5.008605851979345,291,The man Y stops the football with his right foot.
cmu_soccer09_1/part0001.npy,110,113,112,5.008605851979345,291,The man Y kicks the football to C with his right foot.
cmu_soccer09_1/part0001.npy,115,118,117,5.008605851979345,291,C kicks the football from his left foot to his right foot.
cmu_soccer09_1/part0001.npy,118,121,120,5.008605851979345,291,C kicks the football to the man Y with his right foot.
cmu_soccer09_1/part0001.npy,123,126,125,5.008605851979345,291,The man Y stops the football with his right foot.
cmu_soccer09_1/part0001.npy,128,131,130,5.008605851979345,291,The man Y kicks the football to C with his right foot.
cmu_soccer09_1/part0001.npy,134,137,135,5.008605851979345,291,C kicks the football forward with his right foot.
cmu_soccer09_1/part0001.npy,138,141,140,5.008605851979345,291,C kicks the football to the man Y with his right foot.
cmu_soccer09_1/part0001.npy,142,146,144,5.008605851979345,291,The man Y stops the football with his right foot.
cmu_soccer09_1/part0001.npy,146,149,147,5.008605851979345,291,The man Y kicks the football to C with his right foot.
cmu_soccer09_1/part0001.npy,150,153,152,5.008605851979345,291,C kicks the football forward with his left foot.
cmu_soccer09_1/part0001.npy,155,158,156,5.008605851979345,291,C kicks the football to the man Y with his right foot.
cmu_soccer09_1/part0001.npy,158,161,160,5.008605851979345,291,The man Y stops the football with his left foot.
cmu_soccer09_1/part0001.npy,162,165,164,5.008605851979345,291,The man Y kicks the football to C with his left foot.
cmu_soccer09_1/part0001.npy,167,170,169,5.008605851979345,291,C stops the football with his right foot.
cmu_soccer09_1/part0001.npy,171,174,173,5.008605851979345,291,C kicks the football to the man Y with his right foot.
cmu_soccer09_1/part0001.npy,175,179,177,5.008605851979345,291,The man Y kicks the football from his left foot to his right foot.
cmu_soccer09_1/part0001.npy,180,183,181,5.008605851979345,291,The man Y kicks the football to C with his right foot.
cmu_soccer09_1/part0001.npy,185,188,187,5.008605851979345,291,C kicks the football from his left foot to his right foot.
cmu_soccer09_1/part0001.npy,188,191,190,5.008605851979345,291,C kicks the football to the man Y with his right foot.
cmu_soccer09_1/part0001.npy,194,197,196,5.008605851979345,291,The man Y stops the football with his right foot.
cmu_soccer09_1/part0001.npy,199,202,200,5.008605851979345,291,The man Y kicks the football to C with his right foot.
cmu_soccer09_1/part0001.npy,203,206,205,5.008605851979345,291,C kicks the football from his right foot to his left foot.
cmu_soccer09_1/part0001.npy,207,210,208,5.008605851979345,291,C kicks the football to the man Y with his left foot.
cmu_soccer09_1/part0001.npy,210,214,212,5.008605851979345,291,The man Y stops the football with his right foot.
cmu_soccer09_1/part0001.npy,213,216,215,5.008605851979345,291,The man Y kicks the football to C with his right foot.
cmu_soccer09_1/part0001.npy,219,222,220,5.008605851979345,291,C kicks the football forward with his left foot.
cmu_soccer09_1/part0001.npy,223,226,224,5.008605851979345,291,C kicks the football to the man Y with his right foot.
cmu_soccer09_1/part0001.npy,227,231,229,5.008605851979345,291,The man Y kicks the football to C with his left foot.
cmu_soccer09_1/part0001.npy,237,240,238,5.008605851979345,291,C kicks the football from his right foot to his left foot.
cmu_soccer09_1/part0001.npy,242,245,243,5.008605851979345,291,C kicks the football to the man Y with his right foot.
cmu_soccer09_1/part0001.npy,245,248,246,5.008605851979345,291,The man Y stops the football to C with his right foot.
cmu_soccer09_1/part0001.npy,249,252,250,5.008605851979345,291,The man Y kicks the football to C with his left foot.
cmu_soccer09_1/part0001.npy,254,257,256,5.008605851979345,291,C kicks the football forward with his left foot.
cmu_soccer09_1/part0001.npy,259,262,261,5.008605851979345,291,C kicks the football to the man Y with his right foot.
cmu_soccer09_1/part0001.npy,262,265,264,5.008605851979345,291,The man Y stops the football with his left foot.
cmu_soccer09_1/part0001.npy,267,270,269,5.008605851979345,291,The man Y kicks the football to C with his left foot.
cmu_soccer09_1/part0001.npy,272,275,273,5.008605851979345,291,C kicks the football forward with his right foot.
cmu_soccer09_1/part0001.npy,275,278,276,5.008605851979345,291,C kicks the football to the man Y with his right foot.
cmu_soccer09_1/part0001.npy,279,282,280,5.008605851979345,291,The man Y kicks the football from his left foot to his right foot.
cmu_soccer09_1/part0001.npy,284,287,285,5.008605851979345,291,The man Y kicks the football to C with his right foot.
cmu_soccer09_1/part0002.npy,0,2,0,5.00283604649554,294,C kicks the football from his left foot to his right foot.
cmu_soccer09_1/part0002.npy,2,6,4,5.00283604649554,294,C kicks the football to the man Y with his right foot.
cmu_soccer09_1/part0002.npy,6,9,8,5.00283604649554,294,The man Y stops the football with his right foot.
cmu_soccer09_1/part0002.npy,10,13,12,5.00283604649554,294,The man Y kicks the football to C with his right foot.
cmu_soccer09_1/part0002.npy,14,17,16,5.00283604649554,294,C kicks the football from his right foot to his left foot.
cmu_soccer09_1/part0002.npy,18,21,20,5.00283604649554,294,C kicks the football to the man Y with his left foot.
cmu_soccer09_1/part0002.npy,21,25,23,5.00283604649554,294,The man Y stops the football with his right foot.
cmu_soccer09_1/part0002.npy,25,28,26,5.00283604649554,294,The man Y kicks the football to C with his right foot.
cmu_soccer09_1/part0002.npy,30,33,32,5.00283604649554,294,C stops the football with his right foot.
cmu_soccer09_1/part0002.npy,34,37,35,5.00283604649554,294,C kicks the football to the man Y with his right foot.
cmu_soccer09_1/part0002.npy,37,40,38,5.00283604649554,294,The man Y stops the football with his right foot.
cmu_soccer09_1/part0002.npy,41,45,43,5.00283604649554,294,The man Y kicks the football to C with his right foot.
cmu_soccer09_1/part0002.npy,46,49,48,5.00283604649554,294,C kicks the football forward with his right foot.
cmu_soccer09_1/part0002.npy,50,53,52,5.00283604649554,294,"Narration
C kicks the football to the man Y with his right foot."
cmu_soccer09_1/part0002.npy,56,59,57,5.00283604649554,294,The man Y kicks the football to C with his right foot.
cmu_soccer09_1/part0002.npy,62,65,64,5.00283604649554,294,C kicks the football forward with his left foot.
cmu_soccer09_1/part0002.npy,68,72,70,5.00283604649554,294,C kicks the football to the man Y with his right foot.
cmu_soccer09_1/part0002.npy,72,75,74,5.00283604649554,294,The man Y stops the football with his right foot.
cmu_soccer09_1/part0002.npy,76,79,77,5.00283604649554,294,The man Y kicks the football to C with his right foot.
cmu_soccer09_1/part0002.npy,81,85,83,5.00283604649554,294,C kicks the football forward with his right foot.
cmu_soccer09_1/part0002.npy,86,89,87,5.00283604649554,294,C kicks the football to the man Y with his right foot.
cmu_soccer09_1/part0002.npy,89,92,90,5.00283604649554,294,The man Y stops the football with his right foot.
cmu_soccer09_1/part0002.npy,92,96,94,5.00283604649554,294,The man Y kicks the football to C with his right foot.
cmu_soccer09_1/part0002.npy,98,101,100,5.00283604649554,294,C kicks the football forward with his left foot.
cmu_soccer09_1/part0002.npy,103,106,105,5.00283604649554,294,C kicks the football to the man Y with his right foot.
cmu_soccer09_1/part0002.npy,106,110,108,5.00283604649554,294,The man Y stops the football with his left foot.
cmu_soccer09_1/part0002.npy,110,113,112,5.00283604649554,294,The man Y kicks the football to C with his left foot.
cmu_soccer09_1/part0002.npy,116,119,118,5.00283604649554,294,C kicks the football forward with his right foot.
cmu_soccer09_1/part0002.npy,120,124,122,5.00283604649554,294,C kicks the football to the man Y with his right foot.
cmu_soccer09_1/part0002.npy,124,127,125,5.00283604649554,294,The man Y stops the football with his right foot.
cmu_soccer09_1/part0002.npy,127,131,129,5.00283604649554,294,The man Y kicks the football to C with his right foot.
cmu_soccer09_1/part0002.npy,132,136,134,5.00283604649554,294,C kicks the football forward with his left foot.
cmu_soccer09_1/part0002.npy,138,141,139,5.00283604649554,294,C kicks the football to the man Y with his right foot.
cmu_soccer09_1/part0002.npy,142,145,143,5.00283604649554,294,The man Y kicks the football from his right foot to his left foot.
cmu_soccer09_1/part0002.npy,148,151,150,5.00283604649554,294,The man Y kicks the football to C with his left foot.
cmu_soccer09_1/part0002.npy,155,158,156,5.00283604649554,294,C kicks the football forward with his right foot.
cmu_soccer09_1/part0002.npy,159,162,160,5.00283604649554,294,C kicks the football to the man Y with his right foot.
cmu_soccer09_1/part0002.npy,162,166,164,5.00283604649554,294,The man Y kicks the football to C with his right foot.
cmu_soccer09_1/part0002.npy,171,174,173,5.00283604649554,294,C kicks the football forward with his left foot.
cmu_soccer09_1/part0002.npy,176,179,177,5.00283604649554,294,C kicks the football to the man Y with his right foot.
cmu_soccer09_1/part0002.npy,182,185,183,5.00283604649554,294,The man Y kicks the football to C with his right foot.
cmu_soccer09_1/part0002.npy,187,190,189,5.00283604649554,294,C kicks the football forward with his right foot.
cmu_soccer09_1/part0002.npy,191,195,193,5.00283604649554,294,C kicks the football to the man Y with his right foot.
cmu_soccer09_1/part0002.npy,197,200,199,5.00283604649554,294,The man Y kicks the football from his left foot to his right foot.
cmu_soccer09_1/part0002.npy,200,203,202,5.00283604649554,294,The man Y kicks the football to C with his right foot.
cmu_soccer09_1/part0002.npy,207,210,208,5.00283604649554,294,C kicks the football forward with his right foot.
cmu_soccer09_1/part0002.npy,211,214,213,5.00283604649554,294,C kicks the football to the man Y with his right foot.
cmu_soccer09_1/part0002.npy,216,219,218,5.00283604649554,294,The man Y stops the football with his right foot.
cmu_soccer09_1/part0002.npy,221,224,223,5.00283604649554,294,The man Y kicks the football to C with his right foot.
cmu_soccer09_1/part0002.npy,228,231,229,5.00283604649554,294,C kicks the football forward with his right foot.
cmu_soccer09_1/part0002.npy,232,236,234,5.00283604649554,294,C kicks the football to the man Y with his right foot.
cmu_soccer09_1/part0002.npy,236,240,238,5.00283604649554,294,The man Y kicks the football from his left foot to his right foot.
cmu_soccer09_1/part0002.npy,241,244,242,5.00283604649554,294,The man Y kicks the football to C with his right foot.
cmu_soccer09_1/part0002.npy,245,249,247,5.00283604649554,294,C kicks the the football from his left foot to his right foot.
cmu_soccer09_1/part0002.npy,250,253,251,5.00283604649554,294,C kicks the football to the man Y with his right foot.
cmu_soccer09_1/part0002.npy,256,259,258,5.00283604649554,294,The man Y stops the football with his right foot.
cmu_soccer09_1/part0002.npy,261,264,262,5.00283604649554,294,The man Y kicks the football to C with his right foot.
cmu_soccer09_1/part0002.npy,266,270,268,5.00283604649554,294,C kicks the football from his left foot to his right foot.
cmu_soccer09_1/part0002.npy,270,274,272,5.00283604649554,294,C kicks the football to the man Y with his left foot.
cmu_soccer09_1/part0002.npy,274,277,276,5.00283604649554,294,The man Y stops the football with his right foot.
cmu_soccer09_1/part0002.npy,282,285,283,5.00283604649554,294,The man Y kicks the football to C with his right foot.
cmu_soccer09_1/part0002.npy,286,289,288,5.00283604649554,294,C stops the football with his right foot.
cmu_soccer09_1/part0002.npy,290,293,292,5.00283604649554,294,C kicks the football to the man Y with his right foot.
cmu_soccer09_1/part0003.npy,0,3,1,5.002760877952728,302,The man Y stops the football with his right foot.
cmu_soccer09_1/part0003.npy,3,7,5,5.002760877952728,302,The man Y kicks the football to C with his right foot.
cmu_soccer09_1/part0003.npy,10,13,11,5.002760877952728,302,C kicks the football from his right foot to his left foot.
cmu_soccer09_1/part0003.npy,14,17,15,5.002760877952728,302,C kicks the football to the man Y with his left foot.
cmu_soccer09_1/part0003.npy,18,21,19,5.002760877952728,302,The man Y stops the football with his right foot.
cmu_soccer09_1/part0003.npy,42,45,43,5.002760877952728,302,The man Y kicks the football to C with his right foot.
cmu_soccer09_1/part0003.npy,46,49,47,5.002760877952728,302,C stops the football with his right foot.
cmu_soccer09_1/part0003.npy,50,53,51,5.002760877952728,302,C kicks the football to the man Y with his right foot.
cmu_soccer09_1/part0003.npy,53,56,55,5.002760877952728,302,The man Y stops the football with his right foot.
cmu_soccer09_1/part0003.npy,56,60,58,5.002760877952728,302,The man Y kicks the football to C with his right foot.
cmu_soccer09_1/part0003.npy,62,65,63,5.002760877952728,302,C stops the football with his right foot.
cmu_soccer09_1/part0003.npy,67,70,68,5.002760877952728,302,C kicks the football to the man Y with his right foot.
cmu_soccer09_1/part0003.npy,70,73,71,5.002760877952728,302,The man Y stops the football with his right foot.
cmu_soccer09_1/part0003.npy,74,78,76,5.002760877952728,302,The man Y kicks the football to C with his right foot.
cmu_soccer09_1/part0003.npy,79,82,80,5.002760877952728,302,C kicks the football forward with his right foot.
cmu_soccer09_1/part0003.npy,83,86,85,5.002760877952728,302,C kicks the football to the man Y with his right foot.
cmu_soccer09_1/part0003.npy,86,90,88,5.002760877952728,302,The man Y stops the football with his right foot.
cmu_soccer09_1/part0003.npy,93,96,94,5.002760877952728,302,The man Y kicks the football to C with his right foot.
cmu_soccer09_1/part0003.npy,96,99,98,5.002760877952728,302,C stops the football with his right foot.
cmu_soccer09_1/part0003.npy,99,102,101,5.002760877952728,302,C kicks the football from his right foot to his left foot.
cmu_soccer09_1/part0003.npy,102,105,104,5.002760877952728,302,C kicks the football to the man Y with his left foot.
cmu_soccer09_1/part0003.npy,105,109,107,5.002760877952728,302,The man Y stops the football with his right foot.
cmu_soccer09_1/part0003.npy,111,114,112,5.002760877952728,302,The man Y kicks the football to C with his right foot.
cmu_soccer09_1/part0003.npy,114,117,116,5.002760877952728,302,C kicks the football forward with his right foot.
cmu_soccer09_1/part0003.npy,118,121,120,5.002760877952728,302,C kicks the football to the man Y with his right foot.
cmu_soccer09_1/part0003.npy,122,125,123,5.002760877952728,302,The man Y stops the football with his right foot.
cmu_soccer09_1/part0003.npy,125,128,127,5.002760877952728,302,The man Y kicks the football to C with his right foot.
cmu_soccer09_1/part0003.npy,131,134,133,5.002760877952728,302,C kicks the football from his right foot to his left foot.
cmu_soccer09_1/part0003.npy,140,143,142,5.002760877952728,302,The man Y stops the football with his right foot.
cmu_soccer09_1/part0003.npy,144,148,146,5.002760877952728,302,The man Y kicks the football to C with his right foot.
cmu_soccer09_1/part0003.npy,148,152,150,5.002760877952728,302,C kicks the football forward with his right foot.
cmu_soccer09_1/part0003.npy,152,155,154,5.002760877952728,302,C kicks the football to the man Y with his right foot.
cmu_soccer09_1/part0003.npy,157,160,159,5.002760877952728,302,The man Y kicks the football from his right foot to his left foot.
cmu_soccer09_1/part0003.npy,162,165,164,5.002760877952728,302,The man Y kicks the football to C with his left foot.
cmu_soccer09_1/part0003.npy,167,171,169,5.002760877952728,302,C stops the football with his right foot.
cmu_soccer09_1/part0003.npy,170,173,172,5.002760877952728,302,C kicks the football from his right foot to his left foot.
cmu_soccer09_1/part0003.npy,173,176,174,5.002760877952728,302,C kicks the football to the man Y with his right foot.
cmu_soccer09_1/part0003.npy,176,179,177,5.002760877952728,302,The man Y stops the football with his right foot.
cmu_soccer09_1/part0003.npy,179,182,180,5.002760877952728,302,The man Y kicks the football to C with his left foot.
cmu_soccer09_1/part0003.npy,184,187,186,5.002760877952728,302,C stops the football with his right foot.
cmu_soccer09_1/part0003.npy,188,191,189,5.002760877952728,302,C kicks the football to the man Y with his right foot.
cmu_soccer09_1/part0003.npy,192,195,194,5.002760877952728,302,The man Y stops the football with his right foot.
cmu_soccer09_1/part0003.npy,199,202,200,5.002760877952728,302,The man Y kicks the football to C with his left foot.
cmu_soccer09_1/part0003.npy,205,208,206,5.002760877952728,302,C stops the football with his left foot.
cmu_soccer09_1/part0003.npy,210,213,212,5.002760877952728,302,C kicks the football to the man Y with his right foot.
cmu_soccer09_1/part0003.npy,214,218,216,5.002760877952728,302,The man Y stops the football with his right foot.
cmu_soccer09_1/part0003.npy,218,221,220,5.002760877952728,302,The man Y kicks the football to C with his right foot.
cmu_soccer09_1/part0003.npy,223,226,224,5.002760877952728,302,C kicks the football forward with his right foot.
cmu_soccer09_1/part0003.npy,226,229,227,5.002760877952728,302,C kicks the football to the man Y with his right foot.
cmu_soccer09_1/part0003.npy,230,233,231,5.002760877952728,302,The man Y stops the football with his right foot.
cmu_soccer09_1/part0003.npy,233,236,235,5.002760877952728,302,The man Y kicks the football to C with his right foot.
cmu_soccer09_1/part0003.npy,239,242,240,5.002760877952728,302,C kicks the football to the left with his left foot.
cmu_soccer09_1/part0003.npy,243,246,245,5.002760877952728,302,C kicks the football to the man Y with his left foot.
cmu_soccer09_1/part0003.npy,247,250,248,5.002760877952728,302,The man Y stops the football with his right foot.
cmu_soccer09_1/part0003.npy,251,254,252,5.002760877952728,302,The man Y kicks the football to C with his right foot.
cmu_soccer09_1/part0003.npy,255,258,257,5.002760877952728,302,C kicks the football to the right with his right foot.
cmu_soccer09_1/part0003.npy,259,262,261,5.002760877952728,302,C kicks the football to the man Y with his right foot.
cmu_soccer09_1/part0003.npy,262,266,264,5.002760877952728,302,The man Y stops the football with his left foot.
cmu_soccer09_1/part0003.npy,266,270,268,5.002760877952728,302,The man Y kicks the football to C with his left foot.
cmu_soccer09_1/part0003.npy,270,274,272,5.002760877952728,302,C kicks the football forward with his left foot.
cmu_soccer09_1/part0003.npy,274,277,276,5.002760877952728,302,C kicks the football to the man Y with his left foot.
cmu_soccer09_1/part0003.npy,278,281,279,5.002760877952728,302,The man Y stops the football with his right foot.
cmu_soccer09_1/part0003.npy,281,285,283,5.002760877952728,302,C kicks the football to the man Y with his right foot.
cmu_soccer09_1/part0003.npy,286,289,287,5.002760877952728,302,C kicks the football to the right with his right foot.
cmu_soccer09_1/part0003.npy,293,297,295,5.002760877952728,302,The man Y kicks the football to C with his right foot.
cmu_soccer09_1/part0004.npy,0,2,0,5.007610350076105,329,C stops the football with his left foot.
cmu_soccer09_1/part0004.npy,2,6,4,5.007610350076105,329,C kicks the football from his right foot to his left foot.
cmu_soccer09_1/part0004.npy,5,8,6,5.007610350076105,329,C kicks the football to the man Y with his left foot.
cmu_soccer09_1/part0004.npy,12,15,13,5.007610350076105,329,The man Y kicks the football from his left foot to his right foot.
cmu_soccer09_1/part0004.npy,17,20,18,5.007610350076105,329,The man Y kicks the football to C with his right foot.
cmu_soccer09_1/part0004.npy,23,26,24,5.007610350076105,329,C kicks the football to the right with his right foot.
cmu_soccer09_1/part0004.npy,26,29,28,5.007610350076105,329,C kicks the football to the man Y with his right foot.
cmu_soccer09_1/part0004.npy,30,33,32,5.007610350076105,329,The man Y stops the football with his left foot.
cmu_soccer09_1/part0004.npy,33,37,35,5.007610350076105,329,The man Y kicks the football to C with his left foot.
cmu_soccer09_1/part0004.npy,40,43,42,5.007610350076105,329,C kicks the football to the left with his left foot.
cmu_soccer09_1/part0004.npy,43,46,44,5.007610350076105,329,C kicks the football to the man Y with his left foot.
cmu_soccer09_1/part0004.npy,46,49,48,5.007610350076105,329,The man Y stops the football with his right foot.
cmu_soccer09_1/part0004.npy,50,53,52,5.007610350076105,329,The man Y kicks the football to C with his right foot.
cmu_soccer09_1/part0004.npy,55,58,57,5.007610350076105,329,C stops the football with his right foot.
cmu_soccer09_1/part0004.npy,58,61,60,5.007610350076105,329,C kicks the football to the man Y with his left foot.
cmu_soccer09_1/part0004.npy,62,65,64,5.007610350076105,329,The man Y stops the football with his left foot.
cmu_soccer09_1/part0004.npy,65,68,66,5.007610350076105,329,The man Y kicks the football to C with his left foot.
cmu_soccer09_1/part0004.npy,70,73,72,5.007610350076105,329,C kicks the football forward with his left foot.
cmu_soccer09_1/part0004.npy,78,81,79,5.007610350076105,329,C kicks the football to the man Y with his left foot.
cmu_soccer09_1/part0004.npy,82,85,83,5.007610350076105,329,The man Y stops the football with his right foot.
cmu_soccer09_1/part0004.npy,86,89,87,5.007610350076105,329,The man Y kicks the football to C with his right foot.
cmu_soccer09_1/part0004.npy,91,94,93,5.007610350076105,329,C stops the football with his left foot.
cmu_soccer09_1/part0004.npy,95,98,96,5.007610350076105,329,C kicks the football to the man Y with his left foot.
cmu_soccer09_1/part0004.npy,98,102,100,5.007610350076105,329,The man Y stops the football with his left foot.
cmu_soccer09_1/part0004.npy,100,104,102,5.007610350076105,329,The man Y kicks the football to C with his left foot.
cmu_soccer09_1/part0004.npy,108,111,109,5.007610350076105,329,C kicks the football with his right foot to the left.
cmu_soccer09_1/part0004.npy,111,114,113,5.007610350076105,329,C kicks the football to the man Y with his left foot.
cmu_soccer09_1/part0004.npy,115,118,116,5.007610350076105,329,The man Y stops the football with his left foot.
cmu_soccer09_1/part0004.npy,117,120,119,5.007610350076105,329,The man Y kicks the football to C with his right foot.
cmu_soccer09_1/part0004.npy,123,126,125,5.007610350076105,329,C kicks the football forward with his right foot.
cmu_soccer09_1/part0004.npy,126,130,128,5.007610350076105,329,C kicks the football to the man Y with his right foot.
cmu_soccer09_1/part0004.npy,131,134,133,5.007610350076105,329,The man Y stops the football with his right foot.
cmu_soccer09_1/part0004.npy,135,138,137,5.007610350076105,329,The man Y kicks the football to C with his right foot.
cmu_soccer09_1/part0004.npy,140,143,141,5.007610350076105,329,C kicks the football to the left with his left foot.
cmu_soccer09_1/part0004.npy,143,146,144,5.007610350076105,329,C kicks the football to the man Y with his right foot.
cmu_soccer09_1/part0004.npy,146,150,148,5.007610350076105,329,The man Y stops the football with his right foot.
cmu_soccer09_1/part0004.npy,149,153,151,5.007610350076105,329,The man Y kicks the football to C with his right foot.
cmu_soccer09_1/part0004.npy,156,159,158,5.007610350076105,329,C kicks the football to the right with his right foot.
cmu_soccer09_1/part0004.npy,160,163,162,5.007610350076105,329,C kicks the football to the man Y with his right foot.
cmu_soccer09_1/part0004.npy,164,167,166,5.007610350076105,329,The man Y stops the football with his right foot.
